31,32,31
28,30,26
29,31,27
25,25,22
22,27,30
24,30,35
38,42,43
41,42,44
43,45,45
82,82,81
67,67,66
73,73,73
25,31,37
24,30,35
26,31,35
41,43,45
51,58,66
65,72,82
27,28,29
36,46,47
36,44,47
44,55,64
37,47,53
43,53,61
43,43,44
24,29,33
23,28,31
29,33,36
23,28,30
31,33,34
27,33,36
25,31,34
22,27,29
19,21,21
18,20,20
18,23,25
19,23,25
20,23,26
15,18,21
21,27,32
16,25,29
14,19,22
34,38,36
11,18,18
6,11,11
4,9,8
4,8,7
20,28,31
25,33,39
32,43,53
32,44,53
14,19,19
14,23,24
73,91,109
38,37,38
41,55,64
50,65,80
35,43,50
44,57,68
30,42,54
47,62,80
33,44,55
36,49,61
40,53,68
22,32,38
22,31,37
36,47,57
33,44,54
30,42,51
32,44,53
34,46,56
35,47,58
36,48,58
35,47,57
36,48,57
21,29,31
12,17,17
15,18,18
18,22,24
21,25,27
22,27,29
20,24,26
13,19,19
16,21,22
18,25,25
18,25,25
17,23,23
18,27,34
18,26,32
18,26,32
17,25,31
33,47,58
25,38,48
12,16,19
17,23,26
31,44,55
44,61,76
65,86,103
64,78,92
38,49,56
24,30,36
19,22,24
22,27,32
10,12,11
23,32,36
25,28,33
26,33,37
16,20,21
22,24,27
27,34,40
27,33,40
76,85,100
31,36,40
39,46,50
32,37,43
44,51,60
49,57,67
52,60,70
26,35,43
26,34,42
25,34,41
21,29,36
25,35,45
24,34,42
20,27,33
29,39,49
23,30,37
45,54,65
43,53,64
42,52,62
15,23,27
16,24,27
16,24,27
16,24,27
16,24,27
16,24,27
11,17,19
